date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft
1999-11-14,-,bonrip,8b,647,650,-,-,1680,-
1999-11-14,-,bonrip,4c,679,678,-,-,1520,-
1999-11-14,-,bonrip,7b,462,463,-,-,1590,-
1999-11-14,-,bonrip,2b,471,472,-,-,1240,-
1999-11-15,-,bonrip,5a,682,683,m,-,1350,-
1999-11-15,-,bonrip,4a,686,687,m,-,1740,-
1999-11-15,-,bonrip,5b,684,685,f,-,1560,-
1999-11-15,-,bonrip,9d,664,665,-,-,790,-
1999-11-15,-,bonrip,8c,544,545,-,-,1550,-
1999-11-15,-,bonrip,7b,623,624,-,-,1770,-
1999-11-15,-,bonrip,7c,647,650,-,-,1640,-
1999-11-15,-,bonrip,10b,627,628,-,-,2070,-
1999-11-15,-,bonrip,10e,520,521,-,-,1490,-
1999-11-15,-,bonrip,10a,594,595,-,-,1600,-
1999-11-15,-,bonrip,2c,663,662,-,-,1670,-
1999-11-15,-,bonrip,2b,649,648,-,-,1780,-
1999-11-15,-,bonrip,10d,114,115,-,-,1520,-
1999-11-15,-,bonrip,9a,617,618,-,-,1350,-
1999-11-15,-,bonrip,3d,441,442,-,-,1310,-
1999-11-15,-,bonrip,2e,98,99,-,-,1500,-
1999-11-15,-,bonrip,4e,471,472,-,-,1120,-
1999-11-15,-,bonrip,2a,586,587,-,-,1485,-
2000-06-08,10:04,bonrip,2d,729,730,m,a,1230,-
2000-06-08,18:13,bonrip,5d,96,97,f,a,940,-
2000-06-08,8:30,bonmat,5c,727,728,f,j,540,-
2000-06-09,10:15,bonrip,5a,735,734,m,a,1420,-
2000-06-09,12:45,bonmat,6e,415,416,m,a,1600,-
2000-06-09,7:42,bonrip,1c,443,444,m,a,1600,-
2000-06-09,7:05,bonrip,1b,732,731,m,a,1290,-
2000-06-09,13:14,bonmat,4c,688,689,f,a,1640,-
2000-06-09,9:52,bonrip,4b,491,733,f,a,1860,-
2000-06-09,22:26,bonmat,3e,639,640,-,a,1340,-
2000-06-10,22:35,bonmat,5g,692,693,m,a,1310,-
2000-06-10,20:15,bonrip,2c,732,731,m,a,1260,-
2000-06-10,20:00,bonrip,1b,82,83,f,a,1490,-
2000-06-10,21:11,bonrip,8e,522,523,f,a,1930,-
2000-06-10,9:15,bonmat,6b,737,736,f,a,1490,-
2000-06-10,20:39,bonrip,7b,690,691,f,a,1960,-
2000-06-11,12:20,bonmat,2d,415,416,m,a,1440,-
2000-06-11,12:04,bonmat,3e,738,739,m,a,1430,-
2000-06-11,8:15,bonrip,6b,96,97,f,a,970,-
2000-06-11,7:55,bonrip,4b,510,511,f,a,1810,-
2000-06-11,7:20,bonrip,1c,695,694,f,a,1270,-
2000-06-12,10:00,bonmat,5d,415,416,m,a,1560,-
2000-06-12,8:45,bonmat,1b,740,741,f,a,1605,-
2000-06-12,20:15,bonrip,8e,522,523,f,a,1120,-
2000-06-12,9:00,bonmat,4c,485,486,f,a,1450,-
2000-08-02,7:10,bonrip,2e,770,771,m,a,1620,-
2000-08-02,8:34,bonrip,6b,776,777,m,a,1620,-
2000-08-02,10:21,bonmat,6e,780,781,m,a,960,-
2000-08-02,7:00,bonrip,1c,768,769,f,a,1030,-
2000-08-02,18:30,bonrip,2e,631,632,f,a,1740,-
2000-08-02,9:45,bonmat,2b,688,689,f,a,1790,-
2000-08-02,7:40,bonrip,4e,82,83,f,a,1635,-
2000-08-02,8:08,bonrip,4a,510,511,f,a,1860,-
2000-08-02,19:22,bonrip,7a,786,787,m,j,1160,-
2000-08-02,7:50,bonrip,3b,772,773,m,j,630,-
2000-08-02,8:45,bonrip,7a,778,779,m,j,460,-
2000-08-02,8:20,bonrip,6a,774,775,m,j,470,-
2000-08-02,20:45,bonmat,2b,782,783,m,j,635,-
2000-08-02,10:35,bonmat,5a,782,783,m,j,920,-
2000-08-02,18:50,bonrip,4c,784,785,f,j,830,-
2000-08-03,12:45,bonmat,7f,415,416,m,a,1780,-
2000-08-03,8:59,bonrip,2e,805,806,f,a,1150,-
2000-08-03,11:35,bonmat,2d,824,825,f,a,1150,-
2000-08-03,8:52,bonrip,2d,695,694,f,a,1570,-
2000-08-03,9:10,bonrip,3d,471,807,f,a,1505,-
2000-08-03,10:18,bonrip,7b,690,691,f,a,1880,-
2000-08-03,12:20,bonmat,3c,828,829,f,a,1630,-
2000-08-03,20:01,bonmat,2b,828,829,f,a,1520,-
2000-08-03,10:47,bonrip,10c,818,819,m,j,510,-
2000-08-03,11:00,bonrip,10b,820,821,m,j,1200,-
2000-08-03,9:40,bonrip,4a,810,811,m,j,670,-
2000-08-03,10:25,bonrip,9a,816,817,m,j,570,-
2000-08-03,12:14,bonmat,4c,826,827,m,j,890,-
2000-08-03,11:20,bonmat,1g,822,823,m,j,610,-
2000-08-03,11:45,bonmat,4a,782,783,m,j,930,-
2000-08-03,9:54,bonrip,6c,812,813,f,j,400,-
2000-08-03,9:31,bonrip,3b,808,809,f,j,640,-
2000-08-03,8:30,bonrip,1c,803,804,f,j,530,-
2000-08-03,9:55,bonrip,5d,814,815,f,j,740,-
2000-08-03,8:00,bonrip,1a,801,802,f,j,1090,-
2000-08-04,8:27,bonrip,4a,586,587,m,a,1600,-
2000-08-04,11:55,bonmat,7f,415,416,m,a,1620,-
2000-08-04,10:29,bonmat,2d,836,837,m,a,1620,-
2000-08-04,21:18,bonmat,6e,739,738,m,a,1585,-
2000-08-04,19:59,bonrip,10a,840,841,f,a,1520,-
2000-08-04,9:15,bonrip,6d,690,691,f,a,1770,-
2000-08-04,19:00,bonrip,2e,805,806,f,a,1215,-
2000-08-04,7:00,bonrip,1c,631,632,f,a,1645,-
2000-08-04,7:30,bonrip,4e,830,831,f,a,-,-
2000-08-04,10:40,bonmat,4c,688,689,f,a,1660,-
2000-08-04,8:35,bonrip,5a,684,685,f,a,1640,-
2000-08-04,8:00,bonrip,4c,510,511,f,a,1690,-
2000-08-04,20:42,bonmat,1b,828,829,f,a,1530,-
2000-08-04,8:45,bonrip,5b,774,775,m,j,520,-
2000-08-04,19:10,bonrip,3b,772,773,m,j,660,-
2000-08-04,9:40,bonrip,7b,834,835,m,j,580,-
2000-08-04,11:50,bonmat,6a,782,783,m,j,950,-
2000-08-04,10:50,bonmat,5d,838,839,m,j,860,-
2000-08-04,9:30,bonrip,7c,832,833,f,j,520,-
2000-08-04,8:15,bonrip,3c,801,802,f,j,1120,-
2000-08-05,11:30,bonmat,7e,415,416,m,a,1740,-
2000-08-05,10:25,bonmat,2d,824,825,f,a,1200,-
2000-08-05,20:58,bonmat,2b,824,825,f,a,1160,-
2000-08-05,19:00,bonrip,2e,805,806,f,a,1240,-
2000-08-05,9:30,bonrip,10c,628,627,f,a,1890,-
2000-08-05,7:20,bonrip,1e,631,632,f,a,1630,-
2000-08-05,9:50,bonrip,10a,846,847,f,a,1250,-
2000-08-05,10:37,bonmat,2a,848,849,f,a,920,-
2000-08-05,20:45,bonmat,1b,828,829,f,a,1680,-
2000-08-05,19:40,bonrip,6e,510,511,f,a,1630,-
2000-08-05,8:39,bonrip,5c,510,511,f,a,1610,-
2000-08-05,11:02,bonmat,4c,852,853,m,j,540,-
2000-08-05,9:00,bonrip,6a,786,787,m,j,1190,-
2000-08-05,7:44,bonrip,1c,842,843,m,j,1110,-
2000-08-05,9:14,bonrip,8a,844,845,m,j,560,-
2000-08-05,8:56,bonrip,6b,832,833,f,j,550,-
2000-08-05,7:08,bonrip,2b,801,802,f,j,1100,-
2000-08-05,19:17,bonrip,4b,808,809,f,j,700,-
2000-08-05,19:30,bonrip,6d,814,815,f,j,855,-
2000-08-05,21:59,bonmat,6a,854,855,f,j,650,-
2000-08-05,10:52,bonmat,4b,850,851,f,j,670,-
2000-08-06,11:00,bonmat,4f,864,865,m,a,1630,-
2000-08-06,11:14,bonmat,3f,866,867,m,a,1110,-
2000-08-06,8:56,bonrip,8a,560,561,f,a,1840,-
2000-08-06,20:42,bonmat,2b,824,825,f,a,980,-
2000-08-06,11:42,bonmat,2b,824,825,f,a,1010,-
2000-08-06,19:00,bonrip,6d,510,511,f,a,1700,-
2000-08-06,19:43,bonrip,7b,690,691,f,a,1590,-
2000-08-06,8:36,bonrip,5d,510,511,f,a,1600,-
2000-08-06,11:49,bonmat,1c,870,871,f,a,800,-
2000-08-06,7:55,bonrip,4d,471,807,f,a,1490,-
2000-08-06,20:50,bonmat,4b,828,829,f,a,1330,-
2000-08-06,7:25,bonrip,1e,858,859,f,a,1630,-
2000-08-06,7:45,bonrip,3d,805,806,f,a,1260,-
2000-08-06,21:15,bonmat,6e,874,875,f,a,1810,-
2000-08-06,10:45,bonmat,4c,828,829,f,a,1240,-
2000-08-06,8:20,bonrip,5a,786,787,m,j,1170,-
2000-08-06,10:00,bonmat,6b,782,783,m,j,900,-
2000-08-06,7:13,bonrip,2b,856,857,m,j,650,-
2000-08-06,11:25,bonmat,3e,868,869,m,j,430,-
2000-08-06,19:50,bonrip,7a,786,787,m,j,1220,-
2000-08-06,8:10,bonrip,4a,862,863,m,j,610,-
2000-08-06,10:38,bonmat,4a,852,853,m,j,450,-
2000-08-06,10:30,bonmat,5b,826,827,m,j,980,-
2000-08-06,8:03,bonrip,3b,860,861,f,j,450,-
2000-08-06,7:05,bonrip,2a,801,802,f,j,1060,-
2000-10-28,10:05,bonrip,8e,560,561,f,a,2000,-
2000-10-28,10:20,bonrip,8a,1002,1003,f,a,1440,-
2000-10-28,9:15,bonrip,6c,684,685,f,a,1680,-
2000-10-28,8:30,bonrip,1c,805,806,f,a,1670,-
2000-10-28,10:10,bonrip,9d,1004,1005,m,j,1260,-
2000-10-29,11:30,bonrip,3e,1013,1014,m,a,1560,-
2000-10-29,10:30,bonmat,7e,415,416,m,a,1800,-
2000-10-29,8:50,bonmat,4f,692,693,m,a,1570,-
2000-10-29,12:30,bonrip,5d,1017,1018,m,a,1460,-
2000-10-29,11:50,bonrip,3b,586,587,m,a,1620,-
2000-10-29,13:30,bonrip,10a,594,595,m,a,1740,-
2000-10-29,10:40,bonrip,2b,662,663,m,a,1760,-
2000-10-29,11:05,bonrip,1e,770,771,m,a,1720,-
2000-10-29,11:35,bonrip,3d,82,83,f,a,1640,-
2000-10-29,13:15,bonrip,9d,846,847,f,a,1570,-
2000-10-29,12:45,bonrip,6d,491,733,f,a,2140,-
2000-10-29,11:00,bonrip,1d,805,806,f,a,1545,-
2000-10-29,9:30,bonmat,6a,1009,1010,f,a,1700,-
2000-10-29,13:25,bonrip,10c,627,628,f,a,1980,-
2000-10-29,12:00,bonrip,4b,684,685,f,a,1600,-
2000-10-29,11:15,bonrip,2e,631,632,f,a,1840,-
2000-10-29,13:05,bonrip,7d,560,561,f,a,1960,-
2000-10-29,12:10,bonrip,5b,686,687,f,a,1650,-
2000-10-29,13:00,bonrip,7c,1021,1022,m,j,1500,-
2000-10-29,10:00,bonmat,7c,1011,1012,m,j,1030,-
2000-10-29,12:50,bonrip,7a,1019,1020,m,j,1240,-
2000-10-29,9:00,bonmat,5d,1007,1008,m,j,1300,-
2000-10-29,9:20,bonmat,5b,782,783,m,j,1280,-
2000-10-29,11:45,bonrip,4c,1015,1016,m,j,1280,-
2000-10-29,8:30,bonmat,3f,727,1006,f,j,1320,-
2000-10-30,9:50,bonmat,4e,639,640,m,a,1540,-
2000-10-30,13:00,bonrip,6e,1017,1018,m,a,1430,-
2000-10-30,10:50,bonmat,7f,1027,1028,m,a,1700,-
2000-10-30,10:25,bonmat,6c,415,416,m,a,1720,-
2000-10-30,9:15,bonmat,3e,866,867,m,a,1400,-
2000-10-30,14:15,bonrip,10b,594,595,m,a,1710,-
2000-10-30,12:00,bonrip,3c,662,663,m,a,1680,-
2000-10-30,9:45,bonmat,5e,780,781,m,a,1460,-
2000-10-30,11:30,bonrip,2e,770,771,m,a,1720,-
2000-10-30,12:40,bonrip,6c,458,459,f,a,2025,-
2000-10-30,13:15,bonrip,7d,491,733,f,a,1890,-
2000-10-30,13:45,bonrip,8a,1030,1031,f,a,1580,-
2000-10-30,8:45,bonmat,1b,828,829,f,a,1660,-
2000-10-30,11:20,bonrip,1d,805,806,f,a,1600,-
2000-10-30,14:25,bonrip,10d,627,628,f,a,1920,-
2000-10-30,9:00,bonmat,2c,1023,1024,f,a,1480,-
2000-10-30,14:15,bonrip,10a,840,841,f,a,1490,-
2000-10-30,13:35,bonrip,8d,560,561,f,a,1990,-
2000-10-30,12:25,bonrip,4b,686,687,f,a,1520,-
2000-10-30,14:05,bonrip,9a,846,847,f,a,1480,-
2000-10-30,12:50,bonrip,5c,684,685,f,a,1510,-
2000-10-30,11:50,bonrip,4e,1013,1014,m,j,1480,-
2000-10-30,12:15,bonrip,3b,1029,1030,m,j,1300,-
2000-10-30,10:00,bonmat,5c,1025,1026,m,j,1410,-
2000-10-30,10:15,bonmat,5a,782,783,m,j,1280,-
2000-10-31,13:00,bonmat,7e,1040,1041,m,a,1670,-
2000-10-31,12:15,bonmat,7a,526,527,m,a,1550,-
2000-10-31,11:10,bonmat,5f,692,693,m,a,1540,-
2000-10-31,11:35,bonmat,5d,407,408,m,a,1400,-
2000-10-31,10:50,bonmat,2f,866,867,m,a,1430,-
2000-10-31,11:05,bonmat,5g,639,640,m,a,1600,-
2000-10-31,12:50,bonmat,6d,415,416,m,a,1720,-
2000-10-31,13:20,bonmat,6g,780,781,m,a,1420,-
2000-10-31,10:45,bonmat,2d,836,837,m,a,1760,-
2000-10-31,11:45,bonmat,5c,688,1037,f,a,1860,-
2000-10-31,11:20,bonmat,4f,1035,1036,f,a,1780,-
2000-10-31,12:40,bonmat,7c,782,783,m,j,1300,-
2000-10-31,11:55,bonmat,5b,1025,1026,m,j,1400,-
2000-10-31,12:30,bonmat,6b,1038,1039,f,j,1340,-
2000-10-31,10:25,bonmat,2b,1033,1034,f,j,1200,-
2000-11-01,12:15,bonrip,5e,1015,1016,m,-,-,-
2000-11-01,11:40,bonrip,2c,443,444,m,a,1855,-
2000-11-01,12:10,bonrip,4e,1013,1014,m,a,1295,-
2000-11-01,8:40,bonmat,1a,1044,1045,m,a,1720,-
2000-11-01,10:20,bonmat,6e,415,416,m,a,1695,-
2000-11-01,13:25,bonrip,7a,1021,1022,m,a,1430,-
2000-11-01,13:20,bonrip,6b,460,461,m,a,1560,-
2000-11-01,12:40,bonrip,6d,1017,1018,m,a,1380,-
2000-11-01,11:35,bonrip,2d,662,663,m,a,1585,-
2000-11-01,14:20,bonrip,10a,1050,1051,m,a,1620,-
2000-11-01,14:05,bonrip,10b,594,595,m,a,1620,-
2000-11-01,11:55,bonrip,3b,678,679,m,a,1635,-
2000-11-01,12:50,bonrip,5c,586,587,m,a,1560,-
2000-11-01,9:40,bonmat,5g,1046,1047,f,a,1395,-
2000-11-01,13:55,bonrip,10c,1048,1049,f,a,1460,-
2000-11-01,12:35,bonrip,5d,458,459,f,a,2050,-
2000-11-01,13:30,bonrip,7b,1031,1032,f,a,1630,-
2000-11-01,13:14,bonrip,6c,491,733,f,a,1840,-
2000-11-01,11:20,bonrip,1b,82,83,f,a,1635,-
2000-11-01,14:40,bonrip,8a,1002,1003,f,a,1380,-
2000-11-01,11:50,bonrip,3a,686,687,f,a,1605,-
2000-11-01,8:50,bonmat,2c,828,829,f,a,1590,-
2000-11-01,13:45,bonrip,1e,627,628,f,a,1920,-
2000-11-01,9:00,bonmat,2d,1023,1024,f,a,1445,-
2000-11-01,12:30,bonrip,6e,684,685,f,a,1545,-
2000-11-01,14:30,bonrip,9a,846,847,f,a,1470,-
2000-11-01,11:25,bonrip,1c,805,806,f,a,1555,-
2000-11-01,13:35,bonrip,7d,560,561,f,a,1950,-
2000-11-01,8:30,bonmat,1b,1043,1042,m,j,1460,-
2000-11-01,10:15,bonmat,6b,782,783,m,j,1275,-
2000-11-01,10:00,bonmat,5c,1038,1039,f,j,1255,-
2000-11-02,12:05,bonmat,5a,1054,1055,m,-,1460,-
2000-11-02,11:50,bonmat,4d,1052,1053,m,-,1545,-
2000-11-02,12:00,bonmat,3g,727,1006,f,-,-,-
2000-11-02,11:05,bonmat,2a,828,829,-,-,-,-
2000-11-02,11:15,bonmat,2c,1023,1024,-,-,-,-
2000-11-02,11:25,bonmat,2e,866,867,-,-,-,-
2000-11-02,11:47,bonmat,3d,688,1037,-,-,-,-
2000-11-02,11:45,bonmat,3e,639,640,-,-,-,-
2000-11-02,12:00,bonmat,4c,1033,1034,-,-,-,-
2000-11-02,11:40,bonmat,4g,692,693,-,-,-,-
2000-11-02,12:32,bonmat,5f,1035,1036,-,-,-,-
2000-11-02,12:10,bonmat,6c,415,416,-,-,-,-
2000-11-02,12:30,bonmat,6d,1038,1039,-,-,-,-
2000-11-02,12:35,bonmat,6f,1007,1008,-,-,-,-
2000-11-02,12:40,bonmat,7b,782,783,-,-,-,-
2000-11-02,13:20,bonrip,2a,662,663,-,-,-,-
2000-11-02,13:00,bonrip,2d,805,806,-,-,-,-
2000-11-02,13:25,bonrip,3b,1013,1014,-,-,-,-
2000-11-02,13:42,bonrip,4a,686,687,-,-,-,-
2000-11-02,13:40,bonrip,4c,586,587,-,-,-,-
2000-11-02,13:35,bonrip,4e,82,83,-,-,-,-
2000-11-02,13:48,bonrip,5b,684,685,-,-,-,-
2000-11-02,14:00,bonrip,6c,460,461,-,-,-,-
2000-11-02,14:05,bonrip,7a,560,561,-,-,-,-
2000-11-02,14:10,bonrip,7d,1021,1022,-,-,-,-
2000-11-02,14:12,bonrip,7e,491,733,-,-,-,-
2000-11-02,14:15,bonrip,8e,846,847,-,-,-,-
2000-11-02,14:23,bonrip,9a,594,595,-,-,-,-
2000-11-02,14:30,bonrip,10b,627,628,-,-,-,-
2000-11-02,14:07,bonrip,7b,1058,1060,m,a,1660,-
2000-11-02,13:10,bonrip,2b,1056,1057,f,a,1370,-
2000-11-02,12:20,bonmat,6e,780,781,-,a,-,-
2000-11-02,12:05,bonmat,5c,1025,1026,-,j,-,-
2001-03-11,9:20,bonmat,4e,692,693,m,a,1510,-
2001-03-11,7:00,bonrip,2e,770,771,m,a,1590,-
2001-03-11,9:30,bonmat,2d,836,837,m,a,1640,-
2001-03-11,7:00,bonrip,3c,679,678,m,a,1490,-
2001-03-11,7:00,bonrip,10b,594,595,m,a,1620,-
2001-03-11,7:00,bonrip,2c,586,587,m,a,1460,-
2001-03-11,7:00,bonrip,1b,82,83,f,a,1500,-
2001-03-11,9:30,bonmat,3a,828,829,f,a,1560,-
2001-03-12,8:35,bonrip,3b,662,663,m,a,1570,-
2001-03-12,11:45,bonmat,5f,692,693,m,a,1410,-
2001-03-12,9:09,bonrip,4c,679,678,m,a,1425,-
2001-03-12,10:37,bonmat,2d,836,837,m,a,1575,-
2001-03-12,8:15,bonrip,3e,770,771,m,a,1590,-
2001-03-12,11:33,bonmat,4f,864,865,m,a,1440,-
2001-03-12,9:23,bonrip,5d,586,587,m,a,1395,-
2001-03-12,11:10,bonmat,3a,1054,1055,m,a,1490,-
2001-03-12,8:25,bonrip,2c,82,83,f,a,1435,-
2001-03-12,11:25,bonmat,3d,688,1037,f,a,1750,-
2001-03-12,10:50,bonmat,2a,828,829,f,a,1485,-
2001-03-12,8:00,bonrip,1e,631,632,f,a,1770,-
2001-03-13,10:00,bonrip,2e,770,771,m,a,1560,-
2001-03-13,11:50,bonrip,8c,594,595,m,a,1640,-
2001-03-13,13:50,bonmat,2d,836,837,m,a,1560,-
2001-03-13,14:15,bonmat,5e,692,693,m,a,1560,-
2001-03-13,10:20,bonrip,2b,662,663,m,a,1530,-
2001-03-13,10:45,bonrip,4c,679,678,m,a,1370,-
2001-03-13,11:14,bonrip,4d,586,587,m,a,1380,-
2001-03-13,13:20,bonmat,3b,1084,1085,m,a,1640,-
2001-03-13,10:35,bonrip,3b,1082,1083,f,a,1470,-
2001-03-13,11:35,bonrip,7c,627,628,f,a,1960,-
2001-03-13,14:30,bonmat,5c,688,1037,f,a,1590,-
2001-03-13,10:10,bonrip,3d,82,83,f,a,1500,-
2001-03-13,13:40,bonmat,2b,828,829,f,a,1590,-
2001-03-14,9:25,bonrip,5d,586,587,-,-,1380,-
2001-03-14,10:20,bonrip,10c,594,595,-,-,1620,-
2001-03-14,8:00,bonrip,1c,82,83,-,-,-,-
2001-03-14,8:10,bonrip,1d,631,632,-,-,-,-
2001-03-14,8:20,bonrip,1e,770,771,-,-,-,-
2001-03-14,8:40,bonrip,3b,679,678,-,-,-,-
2001-03-14,8:50,bonrip,3d,1082,1083,-,-,-,-
2001-03-14,9:00,bonrip,4d,662,663,-,-,-,-
2001-03-14,12:30,bonmat,5b,1054,1055,m,a,1370,-
2001-03-14,12:10,bonmat,4e,864,865,m,a,1450,-
2001-03-14,11:15,bonmat,1g,836,837,m,a,1460,-
2001-03-14,13:00,bonmat,6e,692,693,m,a,1500,-
2001-03-14,11:50,bonmat,2f,1086,1087,m,a,1470,-
2001-03-14,11:30,bonmat,2b,828,829,f,a,1590,-
2001-03-14,12:10,bonmat,4c,688,1037,f,a,1650,-
2001-03-14,9:50,bonrip,9d,627,628,-,a,1830,-
2001-06-19,12:22,bonmat,3c,1025,1026,m,a,1240,-
2001-06-19,11:00,bonrip,6d,586,587,m,a,1440,-
2001-06-19,9:01,bonrip,1c,805,806,f,a,1700,-
2001-06-19,18:40,bonrip,6b,560,561,f,a,2365,-
2001-06-19,12:56,bonmat,4c,1101,1102,f,j,380,-
2001-06-20,7:53,bonrip,1b,770,771,m,a,1470,-
2001-06-21,20:33,bonrip,6d,560,561,f,a,2310,-
2001-06-21,19:00,bonrip,1b,805,806,f,a,1690,-
2001-06-21,10:00,bonmat,4c,688,1037,f,a,1930,-
2001-06-21,10:30,bonmat,4e,1090,1091,m,j,380,-
2001-06-21,20:13,bonrip,5a,1092,1093,m,j,400,-
2001-06-22,8:00,bonrip,1c,770,771,m,a,1410,-
2001-06-22,11:00,bonmat,3c,1025,1026,m,a,1240,-
2001-06-22,9:00,bonrip,4b,679,678,m,a,1470,-
2001-06-22,9:15,bonrip,4b,1092,1093,m,j,420,-
2001-08-01,11:36,bonmat,3c,864,865,m,a,1530,-
2001-08-01,9:55,bonrip,6c,1149,1150,m,a,730,-
2001-08-01,8:40,bonrip,1b,1162,1163,m,a,1560,-
2001-08-01,9:25,bonrip,6b,1155,1156,m,a,1130,-
2001-08-01,8:41,bonrip,2b,770,771,m,a,1570,-
2001-08-01,11:05,bonmat,4d,864,865,m,a,1570,-
2001-08-01,10:00,bonrip,1e,627,628,f,a,1940,-
2001-08-01,7:30,bonrip,1a,1137,1139,f,a,1610,-
2001-08-01,17:54,bonrip,4c,1137,1139,f,a,1660,-
2001-08-01,10:15,bonmat,1c,688,1037,f,a,1720,-
2001-08-01,12:07,bonmat,4c,688,1037,f,a,-,-
2001-08-01,9:10,bonrip,2b,1137,1139,f,a,1610,-
2001-08-01,18:19,bonrip,2b,1137,1139,f,a,1670,-
2001-08-01,9:00,bonrip,2a,1137,1139,f,a,1570,-
2001-08-01,9:30,bonrip,4b,1144,1145,m,j,710,-
2001-08-01,9:12,bonrip,1d,1166,1167,m,j,990,-
2001-08-01,9:00,bonmat,4a,1153,1154,m,j,500,-
2001-08-01,19:35,bonrip,5b,1142,1143,m,j,1220,-
2001-08-01,10:15,bonrip,8e,1151,1152,m,j,870,-
2001-08-01,9:44,bonrip,9b,1158,1159,m,j,990,-
2001-08-01,12:25,bonmat,5a,1153,1154,m,j,510,-
2001-08-01,19:16,bonmat,2b,1153,1154,m,j,530,-
2001-08-01,9:34,bonrip,4d,1092,1093,f,j,1200,-
2001-08-01,9:25,bonrip,6d,1147,1148,f,j,1110,-
2001-08-01,10:26,bonmat,4e,1160,1161,f,j,580,-
2001-08-01,10:30,bonmat,4c,1140,1141,f,j,550,-
2001-08-01,9:08,bonrip,3a,1164,1165,f,j,740,-
2001-08-01,9:45,bonrip,6b,1168,1169,f,j,650,-
2001-08-01,9:35,bonrip,3d,1147,1148,f,j,1200,-
2001-10-30,7:55,bonrip,1c,770,771,m,a,1690,-
2001-10-30,8:05,bonrip,3d,1201,1202,f,a,1540,-
2001-10-30,8:55,bonrip,7e,1142,1143,m,j,1540,-
2001-10-30,10:18,bonmat,5e,1206,1205,m,j,1260,-
2001-10-30,9:45,bonmat,1b,1203,1204,m,j,1410,-
2001-10-31,8:30,bonrip,4e,770,771,m,a,1640,-
2001-10-31,9:40,bonmat,4e,864,865,m,a,1510,-
2001-11-02,10:20,bonmat,5c,864,865,m,a,1630,-
2001-11-02,8:40,bonrip,7e,1201,1202,f,a,1410,-
2002-03-05,8:30,bonrip,4a,1201,1202,f,-,1540,139
2002-03-06,9:00,bonrip,1c,770,771,m,-,1530,146
2002-03-06,9:45,bonmat,1c,1209,1210,m,-,1300,135
2002-03-06,8:40,bonrip,7d,1060,1058,m,-,1560,131
2002-03-06,8:25,bonrip,5c,1201,1202,f,-,1510,138
2002-03-07,9:35,bonrip,1e,770,771,m,-,1450,146
2002-03-07,9:00,bonrip,9a,1142,1143,m,-,1610,146
2002-03-07,9:15,bonrip,6b,1060,1058,m,-,1520,135
2002-03-07,9:25,bonrip,4c,1201,1202,f,-,1480,138
2002-03-08,8:35,bonrip,1e,770,771,m,-,1560,146
2002-03-08,9:30,bonrip,8c,1142,1143,m,-,1560,146
2002-03-08,9:00,bonrip,3d,663,662,m,-,1620,136
2002-03-08,9:15,bonrip,7d,1201,1202,f,-,1450,139
2002-08-06,6,bonrip ,4b ,1058,1060,m ,-,1460,119
2002-08-06,18,bonrip ,5b ,1215,1216,m ,-,925,118
2002-08-06,6,bonrip ,2c ,1201,1202,f ,-,1510,134
2002-08-06,6,bonmat ,4c ,1213,1214,f ,-,475,88
2002-08-07,6,bonrip ,4b ,1217,1218,m ,-,1000,134
2002-08-07,18,bonmat ,4e ,1221,1222,m ,-,565,90
2002-08-07,6,bonmat ,4c ,1219,1220,f ,-,380,87
2002-08-07,18,bonrip ,5c ,1201,1202,-,-,1540,-
2002-08-07,6,bonrip ,2b ,1201,1202,-,-,1625,-
2002-08-08,6,bonmat ,1e ,1223,1225,m ,-,1025,127
2002-08-08,18,bonmat ,1b ,1228,1229,m ,-,700,99
2002-08-08,6,bonmat ,2b ,1226,1227,m ,-,650,90
2002-08-08,18,bonmat ,6b ,1230,1231,f ,-,450,96
2002-08-08,6,bonrip ,6d ,1217,1218,-,-,990,-
2002-08-08,18,bonrip ,1b ,1201,1202,-,-,1400,-
2002-08-08,6,bonrip ,4b ,1201,1202,-,-,-,-
2002-08-09,6,bonrip ,8a,1234,1235,f,-,550,102
2002-08-09,6,bonmat ,2a,1236,1238,f,-,800,92
2002-08-09,6,bonrip ,6a,1323,1233,-,-,675,-
2002-08-09,6,bonrip ,5e,1217,1218,-,-,1175,-
2002-08-09,6,bonrip ,2c,1201,1202,-,-,1380,-
2002-08-09,6,bonmat ,5f,1221,1222,-,-,-,-
2002-11-22,9:25,bonrip,6b,662,663,m,a,1430,140
2002-11-23,10:20,bonrip,2c,662,663,m,a,1660,140
2002-11-24,9:40,bonrip,2a,662,663,m,a,-,140
2003-03-20,9:10,bonrip,3d,1244,1245,f,-,1300,142
2003-03-30,9:00,bonrip,7d,662,663,m,-,1600,137
2003-03-30,9:20,bonrip,8e,1502,1503,m,-,1300,136
2003-03-30,9:45,bonrip,10e,1058,1060,m,-,1475,135
2003-03-30,8:40,bonrip,6e,1244,1245,f,-,1300,142
2003-03-31,10:00,bonrip,2c,662,663,m,-,1600,137
2003-03-31,10:50,bonrip,9a,1502,1503,m,-,1300,136
2003-03-31,11:30,bonmat,2b,1209,1210,m,-,1450,135
2003-03-31,11:05,bonrip,10c,1058,1060,m,-,1475,135
2003-03-31,10:30,bonrip,4c,1244,1245,f,-,1300,142
2003-06-04,10:30,bonmat,4d,639,640,m,-,1350,134
