DATE,SEASON,YEAR,PLOT,TRAP,RECAP,TAG_1_LT,TAG_2_RT,PIT_TAG,SEX,AGE,MASS,Comments,Capture_Site
6/15/2012,SUMMER,2012,B,32,R,,,070-350-054,M,A,1000+,,
6/15/2012,SUMMER,2012,B,35,R,,,070-517-811,M,A,760,,
6/15/2012,SUMMER,2012,B,41,R,,5652,,F,A,620,,
6/15/2012,SUMMER,2012,B,51,N,6391,,,F,J,180,,
6/15/2012,SUMMER,2012,B,52,R,4689,,,F,A,620,,
6/15/2012,SUMMER,2012,B,55,R,6358,,,M,A,1000+,,
6/15/2012,SUMMER,2012,B,56,R,,5924,,F,A,650,,
6/15/2012,SUMMER,2012,B,61,R,,6374,,F,A,910,,
6/15/2012,SUMMER,2012,B,69,PR,,6386,,F,A,550,small young dog but was nursing.  No ripped ears and couldnt find PIT tag.  PR or N  - ear tagged,
6/15/2012,SUMMER,2012,B,70,R,6361,,,M,A,840,,
6/15/2012,SUMMER,2012,B,72,PR,,,070-545-847,F,A,650,,
6/15/2012,SUMMER,2012,B,73,R,6350,,,F,A,660,,
6/15/2012,SUMMER,2012,B,74,R,,6352,,M,A,710,,
6/15/2012,SUMMER,2012,B,75,PR,6387,,,F,A,810,tags ripped out- retagged,
6/15/2012,SUMMER,2012,B,75,PR,,,070-348-523,M,A,790,,
6/15/2012,SUMMER,2012,D,5,PR,,6519,,F,A,750,tags ripped out- retagged,
6/15/2012,SUMMER,2012,D,7,R,6365,,,F,A,680,,
6/15/2012,SUMMER,2012,D,8,R,,6039,,F,A,980,,
6/15/2012,SUMMER,2012,D,14,R,,6037,,F,A,1000+,,
6/15/2012,SUMMER,2012,D,20,R,3809,5803,,F,A,650,,
6/15/2012,SUMMER,2012,D,30,R,,5813,,F,A,620,,
6/15/2012,SUMMER,2012,D,37,R,,5831,,F,A,650,,
6/15/2012,SUMMER,2012,D,37,PR,5708,,,M,,1000+,,
6/15/2012,SUMMER,2012,D,38,R,,5828,,F,A,680,,
6/15/2012,SUMMER,2012,D,38,R,,6178,,M,A,830,,
6/15/2012,SUMMER,2012,D,56,R,6505,,,M,J,250,,
6/15/2012,SUMMER,2012,D,56,N,6517,,,F,J,200,,
6/15/2012,SUMMER,2012,D,57,N,6515,,,F,J,280,,
6/15/2012,SUMMER,2012,D,57,N,6508,,,F,J,250,,
6/15/2012,SUMMER,2012,D,58,PR,,6509,,M,,1000+,tags ripped out- retagged,
6/15/2012,SUMMER,2012,D,63,PR,,4156,,F,A,680,,
6/15/2012,SUMMER,2012,D,63,N,,6518,,,J,300,,
6/15/2012,SUMMER,2012,D,63,N,6516,,,F,J,340,,
6/15/2012,SUMMER,2012,D,73,R,6371,,,F,A,720,,
6/15/2012,SUMMER,2012,D,,R,,4266,,M,,1000+,,
6/15/2012,SUMMER,2012,D,,R,,6369,,M,,1000+,,
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-378-059,F,A,1100,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-516-828,M,A,1500+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-518-112,F,A,1200+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-348-794,M,A,1500+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-553-011,M,A,1300+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-366-807,F,A,810,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-334-314,M,A,800,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-513-276,M,A,750,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-354-339,M,A,870,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-370-289,F,A,1100+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-342-348,M,A,1500+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-359-301,M,A,1300+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-525-324,M,A,990,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-376-842,F,A,1150,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-361-788,F,A,920,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-371-337,F,A,870,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-354-342,M,A,925,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-382-286,M,A,1200+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-567-789,M,A,850,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-519-836,M,A,840,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-552-843,F,A,940,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-545-606,M,A,1100+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-347-872,F,A,1000,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-365-117,F,A,650,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-374-046,M,A,1500+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-558-265,F,A,1100+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-348-080,M,A,1400+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-373-080,F,A,1200+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-337-512,M,A,825,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-338-118,M,A,950,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-368-874,F,A,1200,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-567-517,F,A,625,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-375-769,F,A,1200+,,Rescued
6/18/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-381-796,M,A,1200+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-334-513,F,A,1300+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-360-628,M,A,980,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-356-317,F,A,1400+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-518-835,F,A,830,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-353-293,M,A,790,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-516-887,M,A,1500+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-376-882,M,A,750,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-367-873,M,A,930,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-369-359,M,A,970,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-516-020,M,A,1600+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-514-792,M,A,1600+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-375-357,F,A,930,2nd tag- HOME AGAIN 323384D562A,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-356-886,F,A,1400+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-375-872,F,A,980,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-341-854,M,A,940,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-345-638,M,A,1500+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-517-063,M,A,1550+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-379-596,M,A,740,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-333-095,M,A,1500+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-513-828,M,A,1600+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-350-056,F,A,990,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-345-358,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-380-021,F,A,1500+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-377-358,F,A,910,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-332-891,F,A,825,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-552-805,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-380-539,F,A,850,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-532-637,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-523-519,F,A,950,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-382-303,F,A,850,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-052-265,F,A,680,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-051-878,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-064-271,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-086-017,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-086-351,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-364-779,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-515-521,M,A,880,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-341-288,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-342-840,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-348-020,M,A,790,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-339-576,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-375-332,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-351-626,M,A,860,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-382-779,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-380-823,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-377-775,F,A,860,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-369-548,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-376-771,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-362-287,F,A,790,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-335-043,F,A,780,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-513-843,F,A,800,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-344-352,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-367-363,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-512-355,F,A,950,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-376-780,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-363-360,F,A,580,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-362-609,F,A,1000,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-350-595,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-376-602,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-519-035,M,A,980,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-382-524,F,A,870,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-376-046,M,A,850,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-363-359,M,A,590,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-334-549,F,A,780,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-541-359,M,A,710,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-343-302,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-378-307,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-351-116,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-365-618,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-354-813,F,A,1000,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-346-808,F,A,780,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-348-054,F,A,960,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-369-891,M,A,990,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-338-539,F,A,750,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-520-575,M,A,1200+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-514-058,M,A,880,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-371-797,F,A,890,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-517-610,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-518-859,F,A,810,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-360-793,F,A,1100+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-377-091,F,A,800,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-335-589,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-295-283,F,A,900,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-329-321,F,A,650,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-326-350,M,A,860,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-318-884,F,A,900,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-321-023,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-325-303,F,A,1200+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-296-316,F,A,460,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-313-078,M,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-306-039,M,A,645,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-311-343,M,A,800,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-374-629,F,A,750,2nd tag- 070-561-104,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-373-533,M,A,1100+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-381-777,M,A,850,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-359-294,F,A,1200+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-345-568,M,A,1300+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-355-822,F,A,1400+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-333-563,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-344-821,F,A,940,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-512-383,F,A,925,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-566-069,F,A,680,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-379-003,F,A,1100+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-512-513,F,A,980,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-383-339,M,A,1500+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-379-278,M,A,890,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-344-104,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-334-045,F,A,1000+,,Rescued
6/19/2012,SUMMER,2012,D,NA,RELEASE,NA,NA,070-348-631,M,A,1500+,,Rescued
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-337-290,M,J,400,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-380-862,F,J,390,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-337-780,M,J,320,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-532-335,M,J,400,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-512-073,M,J,300,2nd tag- 74637E2720,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-333-785,M,J,420,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-350-800,M,J,325,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-368-353,F,J,325,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-363-335,M,J,390,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-382-304,F,J,375,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-380-334,M,J,390,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-551-514,M,J,405,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-517-824,M,J,330,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-360-104,F,A,840,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-513-543,F,J,400,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-517-856,M,A,1300+,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-373-333,M,A,535,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-347-824,F,A,820,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-350-545,F,A,790,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-381-639,M,J,420,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-557-575,F,J,340,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-516-280,M,A,1200+,,Bernado
7/3/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-335-025,M,J,330,,Bernado
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-297-569,M,A,1200+,,Bernado
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-325-554,M,A,1200+,,Bernado
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-309-551,F,A,725,,Bernado
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-317-613,M,A,1100+,,Bernado
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-314-376,F,A,725,,Bernado
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-348-302,M,A,900,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-375-772,M,J,350,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-332-529,M,J,475,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-382-606,M,A,1000,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-345-792,M,A,950,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-512-843,M,J,400,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-374-548,M,J,375,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-520-318,F,A,675,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-346-311,F,J,375,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-569-025,M,A,1050,,Los Calinos
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-379-834,F,A,675,,Los Calinos
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-351-078,F,A,825,,Los Calinos
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-382-619,M,A,650,,Los Calinos
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-318-566,F,A,700,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-316-338,M,A,1400,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-319-562,F,J,400,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-297-826,F,A,825,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-319-798,F,A,800,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-378-856,F,A,675,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-373-036,F,A,900,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-345-356,M,A,1400,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-369-612,F,A,725,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-376-891,F,J,350,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-364-828,F,A,775,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-355-105,F,A,750,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-373-344,M,J,375,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-550-050,M,A,500,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-368-096,M,J,450,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-345-597,F,A,650,,TravelLodge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-516-107,F,A,800,,TravelLodge1
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-348-286,M,J,500,,TravelLodge1
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-335-273,M,A,900,,TravelLodge1
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-521-571,F,A,825,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-341-840,F,A,925,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-364-813,F,J,450,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-378-844,M,A,1400,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-514-867,F,A,900,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-366-829,M,J,350,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-340-266,M,J,450,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-383-361,F,J,550,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-382-804,F,A,700,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-518-532,M,A,950,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-346-516,M,J,350,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-374-622,F,J,400,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-374-268,F,A,575,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-366-088,M,J,375,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-370-340,F,J,375,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-520-635,F,J,375,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-348-825,M,A,1200,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-516-835,F,J,350,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-349-270,F,J,500,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-378-832,M,A,800,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-347-124,F,J,350,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-516-375,F,j,400,,TravelLodge2
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-514-303,F,A,600,,High Ridge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-379-858,F,A,800,,High Ridge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-338-628,F,J,350,,High Ridge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-513-887,F,J,350,,High Ridge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-337-842,M,J,375,,High Ridge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-517-635,M,A,1100,,High Ridge
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-338-268,M,A,950,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-552-369,F,A,680,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-340-618,M,A,550,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-520-122,F,J,390,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-344-258,M,A,930,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-573-307,F,A,750,,I-40&Tramway
7/13/2012,SUMMER,2012,F,NA,RELEASE,NA,NA,070-353-626,F,A,1000,,I-40&Tramway
