og_id,global_id,portal_id,file_id,filecount,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,separator,merge_file,merge_id,subset_name,sampled_locations,conv_access,potential_tie,taxa_resolution,spatial_rep,temporal_rep,pop_data,add_for_upload,uploaded,combinded_file_name,site_metadata,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,notes,linked,data_obj_count,api_file
6003,596,,CWT_POP_3006_1_0.csv,,CWT,Fish collections at Coweeta LTER 100 m stream sites from 1991 to 1998 (CWT_POP_3006_1_0.csv),3006,,,,,9/1/91,9/30/98,,,,,,,,,,,,,1,1,1,,http://coweeta.uga.edu/dbpublic/dataset_details.asp?accession=3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037,597,knb-lter-hbr.29,w6_1965veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 6 (the biogeochemical reference watershed) 1965* (w6_1965veg.txt),,Thomas G. Siccama Chuck Peters Gene Likens F.... ,,,,1965_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=29,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6038,598,knb-lter-hbr.29,w6_1965sap.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 6 (the biogeochemical reference watershed) 1965* (w6_1965sap.txt),,Thomas G. Siccama Chuck Peters Gene Likens F.... ,,,,1965_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=29,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6040,599,knb-lter-hbr.30,w6_1977veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 6 (the biogeochemical reference watershed) 1977* (w6_1977veg.txt),,Thomas G. Siccama Chuck Peters Gene Likens F.... ,,,,1965_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=30,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,600,knb-lter-hbr.31,w6_1982veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 6 (the biogeochemical reference watershed) 1982* (w6_1982veg.txt),,Thomas G. Siccama Chris Johnson Steve Hamburg... ,,,,1965_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=31,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6042,601,knb-lter-hbr.32,w6_1987veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 6 (the biogeochemical reference watershed) 1987* (w6_1987veg.txt),,Thomas G. Siccama Chris Johnson Steve Hamburg... ,,,,1965_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=32,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6043,602,knb-lter-hbr.33,w6_1992veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 6 (the biogeochemical reference watershed) 1992* (w6_1992veg.txt),,Thomas G. Siccama Chris Johnson Steve Hamburg... ,,,,1965_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=33,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6044,603,knb-lter-hbr.34,w6_1997veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 6 (the biogeochemical reference watershed) 1997* (w6_1997veg.txt),,Thomas G. Siccama Chris Johnson Steve Hamburg... ,,,,1965_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=34,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6045,604,knb-lter-hbr.35,w6_2002veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 6 (the biogeochemical reference watershed) 2002* (w6_2002veg.txt),,Thomas G. Siccama Chris Johnson Steve Hamburg... ,,,,1965_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=35,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6046,605,knb-lter-hbr.36,w5_1982veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 5 (before the whole-tree harvest) 1982* (w5_1982veg.txt),,Thomas G. Siccama Mary Arthur Chris Johnson S... ,,,,1982_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=36,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,606,knb-lter-hbr.37,w5_1990veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 5 (7 yrs after the whole-tree harvest) 1990* (w5_1990veg.txt),,Thomas G. Siccama Chris Johnson Steve Hamburg... ,,,,1982_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=37,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6048,607,knb-lter-hbr.38,w5_1994veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 5 (10 yrs after the whole-tree harvest) 1994* (w5_1994veg.txt),,Thomas G. Siccama Wayne Martin Chris Johnson ... ,,,,1982_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=38,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6049,608,knb-lter-hbr.39,w5_1999veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 5 (15 yrs after the whole-tree harvest) 1999* (w5_1999veg.txt),,Thomas G. Siccama Chris Johnson Steve Hamburg... ,,,,1982_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=39,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,609,knb-lter-hbr.40,w1_1996veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 1 (before the calcium addition) 1996* (w1_1996veg.txt),,Charley Driscoll Scott Bailey Joel Blum Don B... ,,,,1996_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=40,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6051,610,knb-lter-hbr.41,w1_2001veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Watershed 1 (after the calcium addition) 2001* (w1_2001veg.txt),,Charley Driscoll Scott Bailey Joel Blum Don B... ,,,,1996_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=41,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6052,611,knb-lter-hbr.42,ba81veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Bird Area 1981* (ba81veg.txt),,Tom Sherry Dick Holmes Thomas G. Siccama Gene... ,,,,1981_,Ongoing,,,,,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=42,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6053,612,knb-lter-hbr.43,ba91veg.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Bird Area 1991-2003* (ba91veg.txt),,Thomas G. Siccama Chris Johnson Tom Sherry Bi... ,,,,1981_,Ongoing,,,,,,,,,,,,,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=43,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6054,613,knb-lter-hbr.43,ba962t10.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Bird Area 1991-2003* (ba962t10.txt),,Thomas G. Siccama Chris Johnson Tom Sherry Bi... ,,,,1981_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=43,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6055,614,knb-lter-hbr.43,ba012t10.txt,,HBR,Forest Inventory of a Northern Hardwood Forest: Bird Area 1991-2003* (ba012t10.txt),,Thomas G. Siccama Chris Johnson Tom Sherry Bi... ,,,,1981_,Ongoing,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=43,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6068,615,knb-lter-hbr.53,hbw5.txt,,HBR,W5 Continuous Revegetation Survey Data* (hbw5.txt),,Tim Fahey J. W. Hughes,,,,July 1984_,Jul-89,,,",",,,,,,,,,0,1,Encoding issues,,,http://www.hubbardbrook.org/data/dataset.php?id=53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6070,616,knb-lter-hbr.55,treecoredata.txt,,HBR,Tree Core Increment Data (treecoredata.txt),,Eunshik Kim Herb Bormann,,,,1985_,1986,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,617,knb-lter-hbr.55,treecoreinfo.txt,,HBR,Tree Core Increment Data (treecoreinfo.txt),,Eunshik Kim Herb Bormann,,,,1985_,1986,,,",",,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=55,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6132,618,knb-lter-hbr.81,hb_bird.txt,,HBR,Bird Abundances at Hubbard Brook (1969-2010) and on three replicate plots (1986-2000) i+E6116n the White Mountain National Forest* (hb_bird.txt),,Richard T. Holmes Frank W. Sturges Thomas W. ... ,,,,1969_,2010,,,",",,,,,,,,,,1,Indexed count,,,http://www.hubbardbrook.org/data/dataset.php?id=81,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6133,619,knb-lter-hbr.81,mk_bird.txt,,HBR,Bird Abundances at Hubbard Brook (1969-2010) and on three replicate plots (1986-2000) in the White Mountain National Forest* (mk_bird.txt),,Richard T. Holmes Frank W. Sturges Thomas W. ... ,,,,1969_,2010,,,",",,,,,,,,,,1,Indexed count,,,http://www.hubbardbrook.org/data/dataset.php?id=81,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6134,620,knb-lter-hbr.81,rp_bird.txt,,HBR,Bird Abundances at Hubbard Brook (1969-2010) and on three replicate plots (1986-2000) in the White Mountain National Forest* (rp_bird.txt),,Richard T. Holmes Frank W. Sturges Thomas W. ... ,,,,1969_,2010,,,",",,,,,,,,,,1,Indexed count,,,http://www.hubbardbrook.org/data/dataset.php?id=81,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6135,621,knb-lter-hbr.81,sm_bird.txt,,HBR,Bird Abundances at Hubbard Brook (1969-2010) and on three replicate plots (1986-2000) in the White Mountain National Forest* (sm_bird.txt),,Richard T. Holmes Frank W. Sturges Thomas W. ... ,,,,1969_,2010,,,",",,,,,,,,,,1,Indexed count,,,http://www.hubbardbrook.org/data/dataset.php?id=81,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136,622,knb-lter-hbr.82,leps.txt,,HBR,Long-term trends in abundance of Lepidoptera larvae in northern hardwood forests (leps.txt),,Richard T. Holmes,,,,1986_,1997,,,\t,,,,,,,,,,1,1,1,,http://www.hubbardbrook.org/data/dataset.php?id=82,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151,623,knb-lter-hbr.124,valley_tree_recruitment.txt,,HBR,Tree recruitment data for the Hubbard Brook Valley Plots (valley_tree_recruitment.txt),,John Battles Timothy Fahey Thomas Siccama,,,,1995-06-09_,8/17/98,,,",",,,,,,,,,,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=124,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152,624,knb-lter-hbr.125,valley_tree_inventory.txt,,HBR,Tree inventory data for the Hubbard Brook Valley Plots (valley_tree_inventory.txt),,John Battles Timothy Fahey Thomas Siccama,,,,1995-06-09_,8/17/98,,,",",,,,,,,,,,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=125,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153,625,knb-lter-hbr.126,gastropods.txt,,HBR,"Gastropod abundance on W1 and west of W6, 1997-2006 (gastropods.txt)",,"Steven Hamburg, Matthew Vadeboncoeur, Monica ... ",,,,July 1997_,6-Aug,,,\t,,,,,,,,,,1,1,1,,http://www.hubbardbrook.org/data/dataset.php?id=126,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,626,knb-lter-hbr.128,btbw_capture.txt,,HBR,"Black-throated Blue Warbler Abundances at the Hubbard Brook Experimental Forest, 1986 - present (btbw_capture.txt)",,N. Rodenhouse,,,,1986_,2007,,,",",,,,,,,,,,1,Encoding issues,,,http://www.hubbardbrook.org/data/dataset.php?id=128,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156,627,knb-lter-hbr.129,btbw_nest.txt,,HBR,"Black-throated Blue Warbler Nesting at the Hubbard BrookExperimental Forest, 1986 - present (btbw_nest.txt)",,N. Rodenhouse,,,,1986_,2007,,,,,,,,,,,,,1,Indiviual (nest) or Count of fledglings,,,http://www.hubbardbrook.org/data/dataset.php?id=129,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159,628,knb-lter-hbr.131,btbw_pred.txt,,HBR,"Black-throated Blue Warbler Nest Predators at the Hubbard Brook Experimental Forest, 1997- present (btbw_pred.txt)",,N. Rodenhouse,,,,1997_,2007,,,,,,,,,,,,,1,Means,,,http://www.hubbardbrook.org/data/dataset.php?id=131,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180,629,knb-lter-hbr.142,w1_2006veg.txt,,HBR,"Forest Inventory of a Northern Hardwood Forest: Watershed 1 2006, Hubbard Brook Experimental Forest (w1_2006veg.txt)",,Battles,,,,2006_,2006,,,,,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6181,630,knb-lter-hbr.143,w1_2011veg.txt,,HBR,"Forest Inventory of a Northern Hardwood Forest: Watershed 1 2011, Hubbard Brook Experimental Forest (w1_2011veg.txt)",,Battles,,,,2011_,2011,,,,,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6182,631,knb-lter-hbr.145,soilfreeze_arth.txt,,HBR,"Variability in soil and litter arthropod populations on the Soil Freezing Study plots at the Hubbard Brook Experimental Forest, 2009-2010 (soilfreeze_arth.txt)",,Templer,,,,2009_,2010,,,,,,,,,,,,,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183,632,knb-lter-hbr.149,w62007veg.txt,,HBR,"Forest Inventory of a Northern Hardwood Forest: Watershed 6 2007, Hubbard Brook Experimental Forest (w62007veg.txt)",,Battles,,,,2007_,2007,,,,,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6184,633,knb-lter-hbr.150,w62012veg.txt,,HBR,"Forest Inventory of a Northern Hardwood Forest: Watershed 6 2012, Hubbard Brook Experimental Forest (w62012veg.txt)",,Battles,,,,2012_,2012,,,,,,,,,,,,0,1,0,,,http://www.hubbardbrook.org/data/dataset.php?id=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202,634,,rsan.csv,,MCM,Stream Transects -  Anhydrobiosis of Nematodes ,,,,,,,,,,,,,,,,,,,,Individual?,0,,,http://mcm.lternet.edu/content/stream-transects-anhydrobiosis-nematodes,,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204,635,,dian.csv,,MCM,Diurnal Effects on Anhydrobiosis of Nematodes ,,,,,,,,,,,,,,,,,,,,Individual?,0,,,http://mcm.lternet.edu/content/diurnal-effects-anhydrobiosis-nematodes,,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6205,636,,abundnce.csv,,MCM,"Microzooplankton : Cryptophyte, Ciliate, and Heterotrophic Nanoflagellate Abundances",,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/microzooplankton-cryptophyte-ciliate-and-heterotrophic-nanoflagellate-abundances,,,count,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217,637,,abundnce.csv,,MCM,"Microzooplankton : Lake Fryxell Ciliates, Bacteria, Nanoflagellates",,,,,,,,,,,,,,,,,,,0,1,0,,,http://mcm.lternet.edu/content/microzooplankton-lake-fryxell-ciliates-bacteria-nanoflagellates,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240,638,,LIMNO_PHYTO_DENSITY_SUMMER.csv,,MCM,Summer Phytoplankton Densities 1992-2001,,,,,,,,,,,,,,,,,,,,1,1,1,,http://mcm.lternet.edu/content/summer-phytoplankton-densities-1992-2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6241,639,,LIMNO_PHYTO_PRESENCE_SUM_WIN.csv,,MCM,Summer vs Winter Phytoplankton Presence 1989-1991,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/summer-vs-winter-phytoplankton-presence-1989-1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6242,640,,phytwntr.csv,,MCM,Winter Phytoplankton Densities during the 1990-1991 season,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/winter-phytoplankton-densities-during-1990-1991-season,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6267,641,,SOILS_BUNDT_PAN.csv,,MCM,Airborn Sediment Traps / Aeolian Distribution of Soil Biota ,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/airborn-sediment-traps-aeolian-distribution-soil-biota,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6268,642,,SOILS_LTM.csv,,MCM,Soil Long Term Manipulation Experiment,,,,,,,,,,,,,,,,,,,,1,1,Manipulation?,,http://mcm.lternet.edu/content/soil-long-term-manipulation-experiment,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6270,643,,diwo.csv,,MCM,Diurnal Effects on Soil Biota ,,,,,,,,,,,,,,,,,,,0,1,0,,,http://mcm.lternet.edu/content/diurnal-effects-soil-biota,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6273,644,,DPWO.csv,,MCM,Soil Depth Effects on Soil Biota ,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/soil-depth-effects-soil-biota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6274,645,,,,MCM,Seasonal Effects on Anhydrobiosis of Nematodes ,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/seasonal-effects-anhydrobiosis-nematodes,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6277,646,,sewo.csv,,MCM,Seasonal Effects on Soil Biota ,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/seasonal-effects-soil-biota,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6278,647,,span.csv,,MCM,Soil Effects on Anhydrobiosis of Nematodes ,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/soil-effects-anhydrobiosis-nematodes,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6282,648,,spwo.csv,,MCM,Soil Properties Effects on Soil Biota ,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/soil-properties-effects-soil-biota,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6283,649,,swan.csv,,MCM,Soil wetting Effects on Anhydrobiosis of Nematodes ,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/soil-wetting-effects-anhydrobiosis-nematodes,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6286,650,,swwo.csv,,MCM,Soil Wetting Effects on Soil Biota ,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/soil-wetting-effects-soil-biota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6289,651,,gswo.csv,,MCM,Biota Found in Soil Biota Distribution Experiment,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/biota-found-soil-biota-distribution-experiment,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6291,652,,rswo.csv,,MCM,Stream Transects - Soil Biota ,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/stream-transects-soil-biota,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292,653,,SOILS_SNOWFENCE.csv,,MCM,Soils Snowfence Nematode and Metazoa Survey Experiment,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/soils-snowfence-nematode-and-metazoa-survey-experiment,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6294,654,,SOILS_UPPERPONDS.csv,,MCM,Upper Pond Nematode Survey Experiment,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/upper-pond-nematode-survey-experiment,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6295,655,,bdwo_0.csv,,MCM,Habitat Suitability - Soil Biota ,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/habitat-suitability-soil-biota,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298,656,,9511stwo.csv,,MCM,Soil Biota Responses to Short-Term Soil Manipulation Experiment,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/soil-biota-responses-short-term-soil-manipulation-experiment,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301,657,,9597diwo.csv,,MCM,Human Disturbance Effects on soils - Soil Organism,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/human-disturbance-effects-soils-soil-organism,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303,658,,9712prwo.csv,,MCM,High Nutrient Influences on Soil Biota,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/high-nutrient-influences-soil-biota,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6304,659,,SOILS_POLY_ANHYDRO.csv,,MCM,Anhydrobiosis Soils Polygon Study,,,,,,,,,,,,,,,,,,,0,1,0,,,http://mcm.lternet.edu/content/anhydrobiosis-soils-polygon-study,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305,660,,,,MCM,Polygon Study: Variability in soil biogeochemistry and biodiversity,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/polygon-study-variability-soil-biogeochemistry-and-biodiversity,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306,661,,SOILS_LTM_ALGAE.csv,,MCM,Algae Addition Long Term Manipulation Experiment,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/algae-addition-long-term-manipulation-experiment,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308,662,,SOILS_SE_CHEM.csv,,MCM,Stoichiometry Experiment,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/stoichiometry-experiment,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6310,663,,SOILS_ELEVATION_TRN.csv,,MCM,Soil Elevational Transect Experiment,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/soil-elevational-transect-experiment,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6311,664,,SOILS_BEE.csv,,MCM,Soil Biotic Effects Experiment,,,,,,,,,,,,,,,,,,,,1,1,Manipulation?,,http://mcm.lternet.edu/content/soil-biotic-effects-experiment,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6312,665,,SOILS_P3.csv,,MCM,"Pulse-Press Project (P3), since 2011",,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/pulse-press-project-p3-2011,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6318,666,,afdmrlc.csv,,MCM,Algae Ash-Free Dry Mass in Reactivated Channel,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/algae-ash-free-dry-mass-reactivated-channel,,,,biomass,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320,667,,algaerlc.csv,,MCM,Algal Abundances in Reactivated Channel,,,,,,,,,,,,,,,,,,,,1,Datatype?,,,http://mcm.lternet.edu/content/algal-abundances-reactivated-channel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349,668,,relicinv.csv,,MCM,Invertebrate taxa qualitative abundances in reactivated channel,,,,,,,,,,,,,,,,,,,,1,Indexed count,,,http://mcm.lternet.edu/content/invertebrate-taxa-qualitative-abundances-reactivated-channel,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,669,,strmafdm.csv,,MCM,Stream Algae Ash-Free Dry Mass,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/stream-algae-ash-free-dry-mass,,,,biomass,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351,670,,strmalgi.csv,,MCM,Stream Algal Abundances,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/stream-algal-abundances,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361,671,,strmppvs.csv,,MCM,Stream Algae Photosynthesis/Light Measurements,,,,,,,,,,,,,,,,,,,,1,0,,,http://mcm.lternet.edu/content/stream-algae-photosynthesislight-measurements,,,,biomass,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,672,,invrtbrt.csv,,MCM,Stream Invertebrate Taxa Qualitative Abundances,,,,,,,,,,,,,,,,,,,,1,Indexed count,,,http://mcm.lternet.edu/content/stream-invertebrate-taxa-qualitative-abundances,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6373,673,,biogeo_data_bloodfalls.csv,,MCM,Taylor Glacier Blood Falls Geomicrobiology,,,,,,,,,,,,,,,,,,,0,1,0,,,http://mcm.lternet.edu/content/taylor-glacier-blood-falls-geomicrobiology,,,,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,674,,LIMNO_BACT_ENUM.csv,,MCM,Bacterial Enumeration,,,,,,,,,,,,,,,,,,,,1,1,EncodingError?,,http://mcm.lternet.edu/content/bacterial-enumeration,,,,count,,,,,,,,,,,,,,,,,,,,,,,,,,,
6476,675,,JRN_120001_fence_plant_line_intercept_percent_cover_1986_data.csv,,JRN,"East and West Boundary Fence Plant Line Intercepts - percent cover, Jornada Basin",,,,,,1986,ongoing,,,,,,,,,,,,,1,0,,,http://jornada.nmsu.edu/content/east-and-west-boundary-fence-plant-line-intercepts-percent-cover-all-species-beginning-1986,,,,cover,,exp,,,,,,,,,,,,,,,,,,,,,,,,,
6477,676,,JornadaStudy_278_water_availability_plant_cover_data_0.csv,,JRN,Global Change Experiment: Responses of aboveground net primary production to changes in water availability: biogeochemical and structural constraints,Plant cover in precipitation and nitrogen treatment plots (by species),,,,,2006,ongoing,,,,,,,,,,,,,1,0,,,http://jornada.nmsu.edu/content/plant-cover-precipitation-and-nitrogen-treatment-plots-species,,,,cover,,exp,,,,,,,,,,,,,,,,,,,,,,,,,
