"year","location","season","night","web","trap","recap","Taxa_sppcode","sex","age","reprod","mass","Taxa_genus","Taxa_species","count","Taxa_family","Taxa_order"
2000,"5plarrea",3,1,1,"125","n","dime","f","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,1,"143","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,1,"144","n","dior","m","a","na","47"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"5","n","dime","m","a","na","50"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"11","n","disp","m","a","na","137"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"16","n","pmle","m","a","na","21",NA,NA,1,NA,NA
2000,"5plarrea",3,1,3,"20","n","dime","m","a","na","32"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"24","n","dime","m","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"29","n","onar","f","j","na","13"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2000,"5plarrea",3,1,3,"37","n","dime","m","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"46","n","dime","m","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"47","n","disp","m","a","na","146"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"58","n","dime","m","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"59","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"60","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"65","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"70","n","dime","m","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"71","n","dime","m","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"130","n","dime","f","j","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"131","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"132","n","dime","m","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,3,"143","n","dime","m","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"10","n","dime","m","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"12","n","disp","f","a","na","124"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"25","n","disp","f","a","na","124"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"30","n","onar","m","a","na","16"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2000,"5plarrea",3,1,5,"40","n","dime","m","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"48","n","pgfv","m","a","na","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"49","n","dime","m","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"53","n","spsp","m","a","na","92"," Spermophilus"," spilosoma",1,"Sciuridae","Rodentia"
2000,"5plarrea",3,1,5,"58","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"60","n","dime","m","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"84","n","dior","m","a","na","52"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"96","n","dime","m","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"104","n","dime","m","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"105","n","dime","f","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"108","n","disp","m","a","na","41"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"116","n","disp","f","a","na","138"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,1,5,"130","n","dime","f","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"19","y","pmer","m","a","na","na",NA,NA,1,NA,NA
2000,"5plarrea",3,2,1,"23","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"24","n","dime","f","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"43","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"46","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"47","n","pgfv","m","a","na","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"60","y","pgfv","f","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"66","y","pgfv","f","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"75","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"82","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"91","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"93","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"95","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"113","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"114","n","pmer","m","a","na","18",NA,NA,1,NA,NA
2000,"5plarrea",3,2,1,"125","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"131","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"132","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,1,"143","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"12","n","dime","f","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"25","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"32","n","nemi","f","a","na","124"," Neotoma"," micropus",1,"Cricetidae","Rodentia"
2000,"5plarrea",3,2,3,"35","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"45","y","disp","m","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"48","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"50","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"54","n","dime","m","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"56","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"57","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"58","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"59","n","pmer","m","a","na","19",NA,NA,1,NA,NA
2000,"5plarrea",3,2,3,"68","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"71","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"82","n","pgfv","na","na","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"114","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"119","n","dime","m","a","na","36"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"124","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"131","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"132","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"142","n","disp","m","a","na","44"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,3,"143","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"21","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"22","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"35","n","dime","m","a","na","36"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"37","n","onar","m","a","na","12"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2000,"5plarrea",3,2,5,"48","y","pgfv","m","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"58","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"67","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"71","n","dime","m","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"78","n","disp","m","a","na","122"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"91","n","dime","m","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"96","y","dime","na","na","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"98","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"104","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"105","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"106","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"113","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"126","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,2,5,"134","n","onar","f","a","na","20"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2000,"5plarrea",3,3,1,"19","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"23","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"24","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"44","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"46","y","pgfv","m","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"60","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"72","n","dime","m","a","na","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"74","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"75","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"77","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"94","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"104","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"114","n","pmer","f","a","na","17",NA,NA,1,NA,NA
2000,"5plarrea",3,3,1,"119","n","dime","m","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"120","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"128","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"131","n","dime","m","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"132","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"134","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"141","n","dime","m","a","na","36"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,1,"143","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"9","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"12","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"22","n","disp","m","a","na","128"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"23","n","pgfv","m","a","na","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"24","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"31","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"40","y","disp","m","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"42","n","onar","m","a","na","16"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2000,"5plarrea",3,3,3,"43","n","dime","m","a","na","37"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"45","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"48","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"56","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"57","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"58","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"64","n","pgfv","f","a","na","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"67","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"68","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"70","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"71","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"74","y","disp","m","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"77","n","dime","m","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"79","y","pmdi","m","a","na","na",NA,NA,1,NA,NA
2000,"5plarrea",3,3,3,"95","n","nemi","m","a","na","154"," Neotoma"," micropus",1,"Cricetidae","Rodentia"
2000,"5plarrea",3,3,3,"116","n","disp","f","a","na","132"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"117","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"120","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"124","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"130","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"140","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"141","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,3,"143","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"20","y","disp","m","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"21","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"24","n","dime","m","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"27","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"36","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"37","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"40","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"44","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"48","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"58","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"60","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"64","y","onar","m","a","na","na"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2000,"5plarrea",3,3,5,"68","n","dior","f","a","na","49"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"71","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"78","n","disp","m","a","st","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"93","y","disp","m","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"94","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"104","n","dime","m","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"113","y","onar","f","a","na","na"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2000,"5plarrea",3,3,5,"114","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,3,5,"134","y","onar","f","a","na","na"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2000,"5plarrea",3,4,1,"15","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"23","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"24","n","dime","m","a","st","50"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"35","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"46","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"54","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"60","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"69","y","disp","m","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"88","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"94","n","dime","m","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"103","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"106","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"123","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"128","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"129","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"130","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"141","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"143","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,1,"144","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,3,"3","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,3,"6","y","disp","m","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,3,"12","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,3,"24","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2000,"5plarrea",3,4,3,"30","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
