"time","grid","trap","l_ear","r_ear","sex","age","weight","hindft","count","date"
NA,"bonrip","1b","3019","3020","f",NA,"970","111",1,"2009-09-15"
NA,"bonrip","1d","3017","3018",NA,NA,"1750",NA,1,"2009-09-15"
NA,"bonrip","3b","2368","2369",NA,NA,"1770",NA,1,"2009-09-15"
NA,"bonrip","2d","2085","2086",NA,NA,"1790",NA,1,"2009-09-15"
NA,"bonrip","9a","2308","2309",NA,NA,"1900",NA,1,"2009-09-15"
NA,"bonrip","6b","3035","3036",NA,NA,"1950",NA,1,"2009-09-15"
NA,"bonrip","5d","2344","2345",NA,NA,"2060",NA,1,"2009-09-15"
NA,"bonrip","2c","3021","3022",NA,NA,"1250","138",1,"2009-09-15"
NA,"bonrip","6b","3049","3050","m",NA,"1420","140",1,"2009-09-16"
NA,"bonrip","7a","3051","3052","m",NA,"1570","139",1,"2009-09-16"
NA,"bonrip","1d","3039","3040","m",NA,"1180","135",1,"2009-09-16"
NA,"bonrip","2c","3041","3042","f",NA,"1300","143",1,"2009-09-16"
NA,"bonrip","4c","2368","2369","f",NA,"1710","138",1,"2009-09-16"
NA,"bonrip","1b","2085","2086","f",NA,"1710","131",1,"2009-09-16"
NA,"bonrip","6c","3047","3048","f",NA,"1050","120",1,"2009-09-16"
NA,"bonrip","6d","3033","3034",NA,NA,"890",NA,1,"2009-09-16"
NA,"bonrip","5b","3023","3024",NA,NA,"1190",NA,1,"2009-09-16"
NA,"bonrip","5a","3045","3046",NA,NA,"1370",NA,1,"2009-09-16"
NA,"bonrip","9b","3053","3054",NA,NA,"1410",NA,1,"2009-09-16"
NA,"bonrip","8a","2028","2029",NA,NA,"1570",NA,1,"2009-09-16"
NA,"bonrip","3e","3043","3044",NA,NA,"1600",NA,1,"2009-09-16"
NA,"bonrip","8c","2308","2309",NA,NA,"1820",NA,1,"2009-09-16"
NA,"bonrip","5c","2344","2345",NA,NA,"2060",NA,1,"2009-09-16"
NA,"bonrip","9b","3076","3078","m",NA,"1570","142",1,"2009-09-17"
NA,"bonrip","3e","3057","3058","m",NA,"1510","140",1,"2009-09-17"
NA,"bonrip","1d","3055","3056","m",NA,"1530","140",1,"2009-09-17"
NA,"bonrip","7c","3071","3072","m",NA,"1620","135",1,"2009-09-17"
NA,"bonrip","4a","3063","3064","m",NA,"1300","132",1,"2009-09-17"
NA,"bonrip","7e","3073","3074","m",NA,"1370","131",1,"2009-09-17"
NA,"bonrip","4b","3061","3062","m",NA,"1190","128",1,"2009-09-17"
NA,"bonrip","10c","3081","3082","f",NA,"1310","140",1,"2009-09-17"
NA,"bonrip","6d","3065","3066","f",NA,"1590","138",1,"2009-09-17"
NA,"bonrip","10e","3079","3080","f",NA,"1430","135",1,"2009-09-17"
NA,"bonrip","4e","3059","3060","f",NA,"1220","131",1,"2009-09-17"
NA,"bonrip","7a","3069","3070","f",NA,"1060","122",1,"2009-09-17"
NA,"bonrip","6b","3067","3068","f",NA,"970","118",1,"2009-09-17"
NA,"bonrip","6c","3033","3034",NA,NA,"850",NA,1,"2009-09-17"
NA,"bonrip","6e","3047","3048",NA,NA,"970",NA,1,"2009-09-17"
NA,"bonrip","5c","3031","3032",NA,NA,"1070",NA,1,"2009-09-17"
NA,"bonrip","3b","3023","3024",NA,NA,"1140",NA,1,"2009-09-17"
NA,"bonrip","1b","3039","3040",NA,NA,"1250",NA,1,"2009-09-17"
NA,"bonrip","10d","3053","3054",NA,NA,"1420",NA,1,"2009-09-17"
NA,"bonrip","8d","2388","2389",NA,NA,"1550",NA,1,"2009-09-17"
NA,"bonrip","1c","2085","2086",NA,NA,"1600",NA,1,"2009-09-17"
NA,"bonrip","9a","2040","2041",NA,NA,"1600",NA,1,"2009-09-17"
NA,"bonrip","8b","2028","2029",NA,NA,"1630",NA,1,"2009-09-17"
NA,"bonrip","2d","3043","3044",NA,NA,"1640",NA,1,"2009-09-17"
NA,"bonrip","3c","3025","3026",NA,NA,"1670",NA,1,"2009-09-17"
NA,"bonrip","4d","2368","2369",NA,NA,"1720",NA,1,"2009-09-17"
NA,"bonrip","5d","2085","2086",NA,NA,"1730",NA,1,"2009-09-17"
NA,"bonrip","2e","2017","3018",NA,NA,"1750",NA,1,"2009-09-17"
NA,"bonrip","9e","2308","2309",NA,NA,"1770",NA,1,"2009-09-17"
NA,"bonrip","5e","2344","2345",NA,NA,"1870",NA,1,"2009-09-17"
NA,"bonrip","3e","2085","2086","m",NA,"1600","136",1,"2009-09-18"
NA,"bonrip","7c","3089","3090","f",NA,"1440","142",1,"2009-09-18"
NA,"bonrip","4a","3087","3088","f",NA,"1620","141",1,"2009-09-18"
NA,"bonrip","4e","3085","3086","f",NA,"1430","140",1,"2009-09-18"
NA,"bonrip","7d","3091","3092","f",NA,"1350","135",1,"2009-09-18"
NA,"bonrip","2e","3083","3084","f",NA,"1210","133",1,"2009-09-18"
NA,"bonrip","8e","3093","3094","f",NA,"1010","113",1,"2009-09-18"
NA,"bonrip","6d","3033","3034",NA,NA,"840",NA,1,"2009-09-18"
NA,"bonrip","5d","3047","3048",NA,NA,"850",NA,1,"2009-09-18"
NA,"bonrip","5b","3023","3024",NA,NA,"1020",NA,1,"2009-09-18"
NA,"bonrip","4b","3061","3062",NA,NA,"1080",NA,1,"2009-09-18"
NA,"bonrip","5c","3031","3032",NA,NA,"1090",NA,1,"2009-09-18"
NA,"bonrip","1c","3039","3040",NA,NA,"1150",NA,1,"2009-09-18"
NA,"bonrip","8a","3063","3064",NA,NA,"1190",NA,1,"2009-09-18"
NA,"bonrip","10d","3076","3078",NA,NA,"1260",NA,1,"2009-09-18"
NA,"bonrip","10e","3053","3054",NA,NA,"1270",NA,1,"2009-09-18"
NA,"bonrip","10c","3095","3096",NA,NA,"1320",NA,1,"2009-09-18"
NA,"bonrip","3c","3059","3060",NA,NA,"1340",NA,1,"2009-09-18"
NA,"bonrip","5a","3045","3046",NA,NA,"1360",NA,1,"2009-09-18"
NA,"bonrip","9b","3079","3080",NA,NA,"1460",NA,1,"2009-09-18"
NA,"bonrip","1d","3055","3056",NA,NA,"1470",NA,1,"2009-09-18"
NA,"bonrip","10a","2340","2341",NA,NA,"1540",NA,1,"2009-09-18"
NA,"bonrip","2c","3057","3058",NA,NA,"1560",NA,1,"2009-09-18"
NA,"bonrip","7b","3051","3052",NA,NA,"1610",NA,1,"2009-09-18"
NA,"bonrip","4c","3025","3026",NA,NA,"1630",NA,1,"2009-09-18"
NA,"bonrip","8d","2308","2309",NA,NA,"1640",NA,1,"2009-09-18"
NA,"bonrip","3d","3043","3044",NA,NA,"1660",NA,1,"2009-09-18"
NA,"bonrip","6e","2344","2345",NA,NA,"1750",NA,1,"2009-09-18"
NA,"bonrip","3b","2368","2369",NA,NA,"1770",NA,1,"2009-09-18"
NA,"bonrip","10c","2388","2389",NA,NA,"1180",NA,1,"2010-05-25"
NA,"bonrip","5d","a3120","a3121","f",NA,"1710","132",1,"2010-05-25"
NA,"bonrip","5b","a3071","a3072",NA,NA,"1410",NA,1,"2010-05-25"
NA,"bonrip","4c","a3087","a3088",NA,NA,"1820",NA,1,"2010-05-25"
NA,"bonrip","2b","a3122","a3123","f",NA,"1550","140",1,"2010-05-25"
NA,"bonrip","10e","a3124","a3125","f",NA,"1750","139",1,"2010-05-26"
NA,"bonrip","9b","2388","2389",NA,NA,"1190",NA,1,"2010-05-26"
NA,"bonrip","8b","a3126","a3127","m",NA,"1330","138",1,"2010-05-26"
NA,"bonrip","6e","a3071","a3072",NA,NA,"1350",NA,1,"2010-05-26"
NA,"bonrip","3b","a3087","a3088",NA,NA,"1730",NA,1,"2010-05-26"
NA,"bonrip","2a","2085","2086",NA,NA,"1590",NA,1,"2010-05-26"
NA,"bonrip","1e","a3104","a3105",NA,NA,"1500",NA,1,"2010-05-26"
NA,"bonrip","1c","2085","2086",NA,NA,"1560",NA,1,"2010-05-27"
NA,"bonrip","1e","a3104","a3105",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonrip","2b","a3128","a3129","f",NA,"1320","125",1,"2010-05-27"
NA,"bonrip","3a","a3087","a3088",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonrip","3c","a3120","a3121",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonrip","4c","a3063","a3064","m",NA,"1180","134",1,"2010-05-27"
NA,"bonrip","5b","a3065","a3066","m",NA,"1370","139",1,"2010-05-27"
NA,"bonrip","6e","a3071","a3072",NA,NA,"1220",NA,1,"2010-05-27"
NA,"bonrip","7b","a3089","a3090",NA,NA,"1500",NA,1,"2010-05-27"
NA,"bonrip","9a","a3130","a3131","f",NA,"1350","130",1,"2010-05-27"
NA,"bonrip","9c","2388","2389","m",NA,"1150","133",1,"2010-05-27"
NA,"bonrip","10d","a3124","a3125",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonrip","10e","a3124","a3125",NA,NA,"1690",NA,1,"2010-05-28"
NA,"bonrip","9c","a3089","a3090",NA,NA,"1440",NA,1,"2010-05-28"
NA,"bonrip","8b","a3130","a3131",NA,NA,"1350",NA,1,"2010-05-28"
NA,"bonrip","7b","a2388","a3133",NA,NA,"1180",NA,1,"2010-05-28"
NA,"bonrip","6a","a3091","a3092",NA,NA,"1365",NA,1,"2010-05-28"
NA,"bonrip","6e","a2085","a2086",NA,NA,"1600",NA,1,"2010-05-28"
NA,"bonrip","5b","a3063","a3064",NA,NA,"1150",NA,1,"2010-05-28"
NA,"bonrip","5a","a3065","a3066",NA,NA,"1350",NA,1,"2010-05-28"
NA,"bonrip","4d","a3120","a3121",NA,NA,"1530",NA,1,"2010-05-28"
NA,"bonrip","1e","a3104","a3105",NA,NA,"1610",NA,1,"2010-05-28"
NA,"bonrip","1a","a3134","a3135","f",NA,"1400","138",1,"2010-05-28"
NA,"bonrip","1c","a3148","a3149","f",NA,"1590","139",1,"2010-09-08"
NA,"bonrip","1d","2085","2086","m",NA,"1810","140",1,"2010-09-08"
NA,"bonrip","2e","a3150","a3151","f",NA,"1580","148",1,"2010-09-08"
NA,"bonrip","3b","a3063","a3064",NA,NA,"1480",NA,1,"2010-09-08"
NA,"bonrip","3d","a3144","a3145",NA,NA,"1590",NA,1,"2010-09-08"
NA,"bonrip","6d","a3152","a3153","f",NA,"1190","134",1,"2010-09-08"
NA,"bonrip","6c","a3091","a3092",NA,NA,"1700",NA,1,"2010-09-08"
NA,"bonrip","6b","a3154","a3155","f",NA,"1440","145",1,"2010-09-08"
NA,"bonrip","8b","a3130","a3131",NA,NA,"1430",NA,1,"2010-09-08"
NA,"bonrip","8a","a3089","a3090",NA,NA,"1710",NA,1,"2010-09-08"
NA,"bonrip","10e","a3156","a3157","f",NA,"1520","146",1,"2010-09-09"
NA,"bonrip","9d","a3130","a3131",NA,NA,NA,NA,1,"2010-09-09"
NA,"bonrip","9a","a3158","a3159","f",NA,"1360","143",1,"2010-09-09"
NA,"bonrip","6a","a3160","a3161","f",NA,"1210","128",1,"2010-09-09"
NA,"bonrip","5e","a3152","a3153",NA,NA,"1220",NA,1,"2010-09-09"
NA,"bonrip","5a","a3162","a3163","f",NA,"1270","140",1,"2010-09-09"
NA,"bonrip","4a","a3164","a3165","f",NA,"1330","146",1,"2010-09-09"
NA,"bonrip","4b","a3166","a3167","f",NA,"1470","134",1,"2010-09-09"
NA,"bonrip","4c","a3063","a3064",NA,NA,"1330",NA,1,"2010-09-09"
NA,"bonrip","4d","a3128","a3129",NA,NA,"1580",NA,1,"2010-09-09"
NA,"bonrip","3c","a3168","a3169","f",NA,"1240","135",1,"2010-09-09"
NA,"bonrip","2c","2085","2086",NA,NA,"1810",NA,1,"2010-09-09"
NA,"bonrip","1d","a3148","a3149",NA,NA,"1570",NA,1,"2010-09-09"
NA,"bonrip","1c","a3150","a3151",NA,NA,"1600",NA,1,"2010-09-09"
NA,"bonrip","1b","a3170","a3171","f",NA,"1620","128",1,"2010-09-09"
NA,"bonrip","1a","a3170","a3171",NA,NA,"1570",NA,1,"2010-09-10"
NA,"bonrip","1b","2085","2086",NA,NA,NA,NA,1,"2010-09-10"
NA,"bonrip","1d","a3150","a3151",NA,NA,"1540",NA,1,"2010-09-10"
NA,"bonrip","2e","a3172","a3173","f",NA,"1210","127",1,"2010-09-10"
NA,"bonrip","2d","a3174","a3175","f",NA,"1320","133",1,"2010-09-10"
NA,"bonrip","2c","a3176","a3177","f",NA,"940","118",1,"2010-09-10"
NA,"bonrip","2b","a3134","a3135",NA,NA,"1640",NA,1,"2010-09-10"
NA,"bonrip","2a","a3128","a3129",NA,NA,NA,NA,1,"2010-09-10"
NA,"bonrip","4b","a3063","a3064",NA,NA,"1360",NA,1,"2010-09-10"
NA,"bonrip","5b","a3178","a3179","f",NA,"1190","120",1,"2010-09-10"
NA,"bonrip","5c","a3180","a3181","f",NA,"1380","146",1,"2010-09-10"
NA,"bonrip","6e","a3152","a3153",NA,NA,"1060",NA,1,"2010-09-10"
NA,"bonrip","6b","a3091","a3092",NA,NA,"1660",NA,1,"2010-09-10"
NA,"bonrip","7a","a3182","a3183","f",NA,"1430","135",1,"2010-09-10"
NA,"bonrip","7b","a3184","a3185","f",NA,"1410","130",1,"2010-09-10"
NA,"bonrip","7c","a3186","a3187","f",NA,"990","121",1,"2010-09-10"
NA,"bonrip","7d","a3188","a3189","f",NA,"900","116",1,"2010-09-10"
NA,"bonrip","7e","a3190","a3191","f",NA,"1350","149",1,"2010-09-10"
NA,"bonrip","8d","a3192","a3193","f",NA,"1010","122",1,"2010-09-10"
NA,"bonrip","8b","a3130","a3131",NA,NA,"1410",NA,1,"2010-09-10"
NA,"bonrip","9b","a3089","a3090",NA,NA,"1650",NA,1,"2010-09-10"
NA,"bonrip","9c","a3138","a3139",NA,NA,"1580",NA,1,"2010-09-10"
NA,"bonrip","10d","a3156","a3157",NA,NA,"1560",NA,1,"2010-09-10"
NA,"bonrip","10e","a3194","a3195","f",NA,"1290","135",1,"2010-09-10"
NA,"bonrip","1a","2085","2086",NA,NA,"1660",NA,1,"2010-09-11"
NA,"bonrip","1b","a3148","a3149",NA,NA,NA,NA,1,"2010-09-11"
NA,"bonrip","1c","a3150","a3151",NA,NA,"1430",NA,1,"2010-09-11"
